"src_id","user_id","account_id","platform_id","account_name","ads_id","ads_name","created_date","start_date","modified_date","end_date","campaign_id","campaign_name","currency_id","spent_amount","reach","impressions","frequency","cpm","link_clicks","ctr","post_comments","post_reactions","post_shares","video_views","six_sec_video_view","full_video_view","est_ad_recall_lift","est_ad_recall_lift_rate","active_view_measurability","landing_page_clicks","paid_comments","paid_likes","paid_shares"
"FACEBOOK.23855705427720537.2023-07-12","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705427720537","09 - FB+IG - 22. 6. - Animace DP - Už máte appku?","","2023-07-12","","2023-07-12","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","0.730","505","607","","1.203","6","0.988","","","","","","","","","","","","",""
"FACEBOOK.23856436185300537.2023-07-13","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856436185300537","01 - FB - 4. 7. - Static - carousel","","2023-07-13","","2023-07-13","23856436185130537","MOL - link clicks - FB - MOL MOVE kampaň - 05-07/2023","EUR","18.330","9688","14872","","1.233","115","0.773","","","","","","","","","","","","",""
"FACEBOOK.23855705427670537.2023-07-13","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705427670537","11 - FB+IG - 22. 6. - Animace DP - Za registraci káva zdarma","","2023-07-13","","2023-07-13","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","0.390","260","302","","1.291","4","1.325","","","","","","","","","","","","",""
"FACEBOOK.23855705427720537.2023-07-05","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705427720537","09 - FB+IG - 22. 6. - Animace DP - Už máte appku?","","2023-07-05","","2023-07-05","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","0.850","545","698","","1.218","5","0.716","","","","","","","","","","","","",""
"FACEBOOK.23857009983240537.2023-07-31","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857009983240537","01 - FB+IG - 12. 7. - Carousel - Návod, jak vyhrát Mercedes-Benz CLA - DP 04","","2023-07-31","","2023-07-31","23856134224000537","MOL - FB+IG - link clicks - PWG kampaň - 07-09/2023","EUR","21.450","14816","23582","","0.910","125","0.530","","","","","","","","","","","","",""
"FACEBOOK.23856136034030537.2023-07-09","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856136034030537","02 - FB+IG - 3. 7. - Dynamic - Mrkejte - DP 02","","2023-07-09","","2023-07-09","23856134224000537","MOL - FB+IG - link clicks - PWG kampaň - 07-09/2023","EUR","36.560","24552","29651","","1.233","258","0.870","","","","","","","","","","","","",""
"FACEBOOK.23856134223990537.2023-07-15","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856134223990537","01 - FB+IG - 3. 7. - Dynamic - Natankuj s MOL MOVE a vyhraj - DP 01","","2023-07-15","","2023-07-15","23856134224000537","MOL - FB+IG - link clicks - PWG kampaň - 07-09/2023","EUR","11.110","7442","8456","","1.314","66","0.781","","","","","","","","","","","","",""
"FACEBOOK.23857009983240537.2023-07-25","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857009983240537","01 - FB+IG - 12. 7. - Carousel - Návod, jak vyhrát Mercedes-Benz CLA - DP 04","","2023-07-25","","2023-07-25","23856134224000537","MOL - FB+IG - link clicks - PWG kampaň - 07-09/2023","EUR","20.160","12224","19757","","1.020","120","0.607","","","","","","","","","","","","",""
"FACEBOOK.23855705427670537.2023-07-09","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705427670537","11 - FB+IG - 22. 6. - Animace DP - Za registraci káva zdarma","","2023-07-09","","2023-07-09","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","0.320","244","265","","1.208","1","0.377","","","","","","","","","","","","",""
"FACEBOOK.23856136034030537.2023-07-25","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856136034030537","02 - FB+IG - 3. 7. - Dynamic - Mrkejte - DP 02","","2023-07-25","","2023-07-25","23856134224000537","MOL - FB+IG - link clicks - PWG kampaň - 07-09/2023","EUR","14.030","9672","10832","","1.295","93","0.859","","","","","","","","","","","","",""
"FACEBOOK.23855705427720537.2023-07-03","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705427720537","09 - FB+IG - 22. 6. - Animace DP - Už máte appku?","","2023-07-03","","2023-07-03","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","0.760","498","635","","1.197","8","1.260","","","","","","","","","","","","",""
"FACEBOOK.23855705100190537.2023-07-10","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705100190537","11 - FB+IG - 22. 6. - Animace DP - Za registraci káva zdarma","","2023-07-10","","2023-07-10","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","6.750","5636","6279","","1.075","41","0.653","","","","","","","","","","","","",""
"FACEBOOK.23855704693980537.2023-07-03","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855704693980537","07 - FB+IG - 22. 6. - Animace DP - Stáhněte","","2023-07-03","","2023-07-03","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","0.670","541","611","","1.097","12","1.964","","","","","","","","","","","","",""
"FACEBOOK.23855704829810537.2023-07-14","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855704829810537","09 - FB+IG - 22. 6. - Animace DP - Už máte appku?","","2023-07-14","","2023-07-14","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","5.990","3511","4565","","1.312","49","1.073","","","","","","","","","","","","",""
"FACEBOOK.23855705427720537.2023-07-02","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705427720537","09 - FB+IG - 22. 6. - Animace DP - Už máte appku?","","2023-07-02","","2023-07-02","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","1.180","811","1057","","1.116","10","0.946","","","","","","","","","","","","",""
"FACEBOOK.23855705253800537.2023-07-13","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705253800537","12 - FB+IG - 22. 6. - Animace DP - Stáhni aplikaci a dostaneš kávu","","2023-07-13","","2023-07-13","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","18.760","12836","15638","","1.200","102","0.652","","","","","","","","","","","","",""
"FACEBOOK.23855705427720537.2023-07-19","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705427720537","09 - FB+IG - 22. 6. - Animace DP - Už máte appku?","","2023-07-19","","2023-07-19","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","1.440","838","1054","","1.366","14","1.328","","","","","","","","","","","","",""
"FACEBOOK.23855705427700537.2023-07-23","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705427700537","10 - FB+IG - 22. 6. - Animace DP - Trvalé slevy","","2023-07-23","","2023-07-23","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","0.440","325","367","","1.199","5","1.362","","","","","","","","","","","","",""
"FACEBOOK.23855705427680537.2023-07-03","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705427680537","08 - FB+IG - 22. 6. - Animace DP - Stáhni","","2023-07-03","","2023-07-03","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","0.010","1","1","","10.000","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23857009983240537.2023-07-16","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857009983240537","01 - FB+IG - 12. 7. - Carousel - Návod, jak vyhrát Mercedes-Benz CLA - DP 04","","2023-07-16","","2023-07-16","23856134224000537","MOL - FB+IG - link clicks - PWG kampaň - 07-09/2023","EUR","21.910","14296","25306","","0.866","133","0.526","","","","","","","","","","","","",""
"FACEBOOK.23855704829810537.2023-07-12","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855704829810537","09 - FB+IG - 22. 6. - Animace DP - Už máte appku?","","2023-07-12","","2023-07-12","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","4.460","3099","3879","","1.150","32","0.825","","","","","","","","","","","","",""
"FACEBOOK.23856436185300537.2023-07-17","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856436185300537","01 - FB - 4. 7. - Static - carousel","","2023-07-17","","2023-07-17","23856436185130537","MOL - link clicks - FB - MOL MOVE kampaň - 05-07/2023","EUR","17.760","8948","14047","","1.264","115","0.819","","","","","","","","","","","","",""
"FACEBOOK.23857009983240537.2023-07-12","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857009983240537","01 - FB+IG - 12. 7. - Carousel - Návod, jak vyhrát Mercedes-Benz CLA - DP 04","","2023-07-12","","2023-07-12","23856134224000537","MOL - FB+IG - link clicks - PWG kampaň - 07-09/2023","EUR","8.210","4567","5856","","1.402","43","0.734","","","","","","","","","","","","",""
"FACEBOOK.23855705427700537.2023-07-22","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705427700537","10 - FB+IG - 22. 6. - Animace DP - Trvalé slevy","","2023-07-22","","2023-07-22","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","0.570","395","434","","1.313","2","0.461","","","","","","","","","","","","",""
"FACEBOOK.23855705427670537.2023-07-19","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705427670537","11 - FB+IG - 22. 6. - Animace DP - Za registraci káva zdarma","","2023-07-19","","2023-07-19","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","0.020","3","3","","6.667","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23855705427720537.2023-07-14","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705427720537","09 - FB+IG - 22. 6. - Animace DP - Už máte appku?","","2023-07-14","","2023-07-14","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","1.210","663","819","","1.477","16","1.954","","","","","","","","","","","","",""
"FACEBOOK.23855705010990537.2023-07-04","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705010990537","10 - FB+IG - 22. 6. - Animace DP - Trvalé slevy","","2023-07-04","","2023-07-04","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","5.780","4824","5619","","1.029","39","0.694","","","","","","","","","","","","",""
"FACEBOOK.23855705253800537.2023-07-16","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705253800537","12 - FB+IG - 22. 6. - Animace DP - Stáhni aplikaci a dostaneš kávu","","2023-07-16","","2023-07-16","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","16.400","11616","13852","","1.184","80","0.578","","","","","","","","","","","","",""
"FACEBOOK.23855704829810537.2023-07-19","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855704829810537","09 - FB+IG - 22. 6. - Animace DP - Už máte appku?","","2023-07-19","","2023-07-19","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","7.040","4054","5451","","1.292","43","0.789","","","","","","","","","","","","",""
"FACEBOOK.23856136254460537.2023-07-05","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856136254460537","03 - FB+IG - 3. 7. - Dynamic - Jak můžete vyhrát - DP 03","","2023-07-05","","2023-07-05","23856134224000537","MOL - FB+IG - link clicks - PWG kampaň - 07-09/2023","EUR","3.610","1933","2195","","1.645","29","1.321","","","","","","","","","","","","",""
"FACEBOOK.23857009983240537.2023-07-30","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857009983240537","01 - FB+IG - 12. 7. - Carousel - Návod, jak vyhrát Mercedes-Benz CLA - DP 04","","2023-07-30","","2023-07-30","23856134224000537","MOL - FB+IG - link clicks - PWG kampaň - 07-09/2023","EUR","21.570","14771","24919","","0.866","115","0.461","","","","","","","","","","","","",""
"FACEBOOK.23856136034030537.2023-07-14","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856136034030537","02 - FB+IG - 3. 7. - Dynamic - Mrkejte - DP 02","","2023-07-14","","2023-07-14","23856134224000537","MOL - FB+IG - link clicks - PWG kampaň - 07-09/2023","EUR","18.740","11696","13046","","1.436","114","0.874","","","","","","","","","","","","",""
"FACEBOOK.23855704829810537.2023-07-09","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855704829810537","09 - FB+IG - 22. 6. - Animace DP - Už máte appku?","","2023-07-09","","2023-07-09","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","4.400","2982","3970","","1.108","33","0.831","","","","","","","","","","","","",""
"FACEBOOK.23855705427720537.2023-07-10","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705427720537","09 - FB+IG - 22. 6. - Animace DP - Už máte appku?","","2023-07-10","","2023-07-10","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","0.560","384","476","","1.176","2","0.420","","","","","","","","","","","","",""
"FACEBOOK.23857009983240537.2023-07-17","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857009983240537","01 - FB+IG - 12. 7. - Carousel - Návod, jak vyhrát Mercedes-Benz CLA - DP 04","","2023-07-17","","2023-07-17","23856134224000537","MOL - FB+IG - link clicks - PWG kampaň - 07-09/2023","EUR","20.120","12631","20759","","0.969","131","0.631","","","","","","","","","","","","",""
"FACEBOOK.23857009983240537.2023-07-15","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857009983240537","01 - FB+IG - 12. 7. - Carousel - Návod, jak vyhrát Mercedes-Benz CLA - DP 04","","2023-07-15","","2023-07-15","23856134224000537","MOL - FB+IG - link clicks - PWG kampaň - 07-09/2023","EUR","20.770","12016","20076","","1.035","101","0.503","","","","","","","","","","","","",""
"FACEBOOK.23855705427720537.2023-07-13","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705427720537","09 - FB+IG - 22. 6. - Animace DP - Už máte appku?","","2023-07-13","","2023-07-13","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","0.670","486","579","","1.157","6","1.036","","","","","","","","","","","","",""
"FACEBOOK.23856437119550537.2023-07-19","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856437119550537","01 - IG - 4. 7. - Static - carousel","","2023-07-19","","2023-07-19","23856437119540537","MOL - link clicks - IG - MOL MOVE kampaň - 05-07/2023","EUR","16.060","6435","7295","","2.202","27","0.370","","","","","","","","","","","","",""
"FACEBOOK.23855704829810537.2023-07-13","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855704829810537","09 - FB+IG - 22. 6. - Animace DP - Už máte appku?","","2023-07-13","","2023-07-13","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","3.710","2552","3120","","1.189","33","1.058","","","","","","","","","","","","",""
"FACEBOOK.23855705100190537.2023-07-22","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705100190537","11 - FB+IG - 22. 6. - Animace DP - Za registraci káva zdarma","","2023-07-22","","2023-07-22","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","7.730","4723","5434","","1.423","56","1.031","","","","","","","","","","","","",""
"FACEBOOK.23856375163950537.2023-07-04","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856375163950537","01 - IG story - 3. 7. - Dynamic - Teaser","","2023-07-04","","2023-07-04","23856375163940537","MOL - IG stories - brand awareness - PWG kampaň - 07-09/2023","EUR","35.470","41096","41096","","0.863","33","0.080","","","","","","","","","","","","",""
"FACEBOOK.23856134223990537.2023-07-08","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856134223990537","01 - FB+IG - 3. 7. - Dynamic - Natankuj s MOL MOVE a vyhraj - DP 01","","2023-07-08","","2023-07-08","23856134224000537","MOL - FB+IG - link clicks - PWG kampaň - 07-09/2023","EUR","3.140","2779","3129","","1.004","23","0.735","","","","","","","","","","","","",""
"FACEBOOK.23856136034030537.2023-07-05","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856136034030537","02 - FB+IG - 3. 7. - Dynamic - Mrkejte - DP 02","","2023-07-05","","2023-07-05","23856134224000537","MOL - FB+IG - link clicks - PWG kampaň - 07-09/2023","EUR","33.350","20416","23693","","1.408","363","1.532","","","","","","","","","","","","",""
"FACEBOOK.23855705427720537.2023-07-01","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705427720537","09 - FB+IG - 22. 6. - Animace DP - Už máte appku?","","2023-07-01","","2023-07-01","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","0.840","560","721","","1.165","9","1.248","","","","","","","","","","","","",""
"FACEBOOK.23856437119550537.2023-07-10","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856437119550537","01 - IG - 4. 7. - Static - carousel","","2023-07-10","","2023-07-10","23856437119540537","MOL - link clicks - IG - MOL MOVE kampaň - 05-07/2023","EUR","17.930","9204","10523","","1.704","37","0.352","","","","","","","","","","","","",""
"FACEBOOK.23856134223990537.2023-07-25","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856134223990537","01 - FB+IG - 3. 7. - Dynamic - Natankuj s MOL MOVE a vyhraj - DP 01","","2023-07-25","","2023-07-25","23856134224000537","MOL - FB+IG - link clicks - PWG kampaň - 07-09/2023","EUR","7.080","5430","5928","","1.194","46","0.776","","","","","","","","","","","","",""
"FACEBOOK.23855705010990537.2023-07-10","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705010990537","10 - FB+IG - 22. 6. - Animace DP - Trvalé slevy","","2023-07-10","","2023-07-10","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","6.160","5290","6109","","1.008","44","0.720","","","","","","","","","","","","",""
"FACEBOOK.23855705427720537.2023-07-23","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705427720537","09 - FB+IG - 22. 6. - Animace DP - Už máte appku?","","2023-07-23","","2023-07-23","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","1.050","661","821","","1.279","9","1.096","","","","","","","","","","","","",""
"FACEBOOK.23854443355690537.2023-07-11","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854443355690537","01 - IG reels - 12. 5. - Video - Hero 01","","2023-07-11","","2023-07-11","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","0.010","1","1","","10.000","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23855705427700537.2023-07-02","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705427700537","10 - FB+IG - 22. 6. - Animace DP - Trvalé slevy","","2023-07-02","","2023-07-02","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","1.960","1408","1829","","1.072","22","1.203","","","","","","","","","","","","",""
"FACEBOOK.23855705010990537.2023-07-05","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705010990537","10 - FB+IG - 22. 6. - Animace DP - Trvalé slevy","","2023-07-05","","2023-07-05","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","5.120","4136","4894","","1.046","36","0.736","","","","","","","","","","","","",""
